video_name,dur,W,H,FPS,f0,f,f0_sess,student_codes,bbox_gt,act_gt,fn_gt,bbox_alg,act_alg,fn_alg,cf_label,IOU
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3062,858,480,30,4770,30,91860,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3063,858,480,30,4800,30,91890,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3064,858,480,30,4830,30,91920,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3065,858,480,30,4860,30,91950,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3066,858,480,30,4890,30,91980,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3067,858,480,30,4920,30,92010,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3068,858,480,30,4950,30,92040,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3069,858,480,30,4980,30,92070,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3070,858,480,30,5010,30,92100,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3071,858,480,30,5040,30,92130,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3072,858,480,30,5070,30,92160,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3073,858,480,30,5100,30,92190,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3074,858,480,30,5130,30,92220,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3075,858,480,30,5160,30,92250,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3076,858,480,30,5190,30,92280,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3077,858,480,30,5220,30,92310,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3078,858,480,30,5250,30,92340,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3079,858,480,30,5280,30,92370,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3080,858,480,30,5310,30,92400,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3081,858,480,30,5340,30,92430,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3082,858,480,30,5370,30,92460,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3083,858,480,30,5400,30,92490,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3084,858,480,30,5430,30,92520,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3085,858,480,30,5460,30,92550,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3086,858,480,30,5490,30,92580,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3087,858,480,30,5520,30,92610,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3088,858,480,30,5550,30,92640,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3089,858,480,30,5580,30,92670,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3090,858,480,30,5610,30,92700,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3091,858,480,30,5640,30,92730,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3092,858,480,30,5670,30,92760,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3093,858,480,30,5700,30,92790,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3094,858,480,30,5730,30,92820,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3095,858,480,30,5760,30,92850,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3096,858,480,30,5790,30,92880,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3097,858,480,30,5820,30,92910,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3098,858,480,30,5850,30,92940,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3099,858,480,30,5880,30,92970,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3100,858,480,30,5910,30,93000,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3101,858,480,30,5940,30,93030,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3102,858,480,30,5970,30,93060,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3103,858,480,30,6000,30,93090,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3104,858,480,30,6030,30,93120,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3105,858,480,30,6060,30,93150,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3106,858,480,30,6090,30,93180,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3107,858,480,30,6120,30,93210,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3108,858,480,30,6150,30,93240,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3109,858,480,30,6180,30,93270,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3110,858,480,30,6210,30,93300,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3111,858,480,30,6240,30,93330,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3112,858,480,30,6270,30,93360,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3113,858,480,30,6300,30,93390,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3114,858,480,30,6330,30,93420,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3115,858,480,30,6360,30,93450,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3116,858,480,30,6390,30,93480,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3117,858,480,30,6420,30,93510,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3118,858,480,30,6450,30,93540,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
G-C1L1P-Apr13-C-Windy_q2_04-07_30fps.mp4,3119,858,480,30,6480,30,93570,Marina15P:Cindy14P:Carmen13P:Marta12P,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,0-0-0-0 :0-0-0-0 :0-0-0-0 :0-0-0-0,no_typing :no_typing :no_typing :no_typing,0 :0 :0 :0,TN:TN:TN:TN,0.0: 0.0: 0.0: 0.0
